id,date,product,state,county,amount,severity
C01020,2023-07-15,Home,NY,,4347.57,Low
C01021,2023-09-23,Auto,NY,,9448.19,Low
C01022,2023-08-17,Auto,NY,,1938.65,Low
C01023,2023-10-22,Life,RI,,13296.31,Low
C01024,2023-12-05,Auto,MA,,13830.85,Low
C01025,2024-03-17,Auto,CT,Fairfield,10951.67,Low
C01026,2023-09-27,Health,CT,New London,2164.1,Low
C01027,2024-05-22,Life,NY,,11868.45,Low
C01028,2024-04-29,Home,MA,,8859.13,Low
C01029,2023-01-26,Auto,MA,,15850.18,Medium
C01030,2023-03-18,Home,CT,Middlesex,11743.4,Low
C01031,2023-10-02,Home,RI,,7461.06,Medium
C01032,2023-10-11,Health,MA,,271.27,Low
C01033,2023-04-04,Home,NY,,3276.46,Medium
C01034,2023-09-24,Health,CT,New Haven,4575.75,Low
C01035,2023-06-06,Auto,CT,Middlesex,19927.78,Medium
C01036,2023-11-22,Home,NY,,4242.56,Low
C01037,2023-12-12,Life,MA,,11270.14,Low
C01038,2023-08-16,Home,RI,,8491.86,Low
C01039,2023-07-09,Life,CT,Litchfield,12641.93,Low
C01040,2024-04-01,Health,RI,,18527.0,Low
C01041,2024-06-07,Life,NY,,16634.38,Low
C01042,2023-02-02,Health,RI,,13696.68,Low
C01043,2024-04-07,Life,RI,,1906.71,Low
C01044,2024-01-05,Home,MA,,13135.55,High
C01045,2023-09-19,Auto,RI,,1405.24,Low
C01046,2024-01-05,Auto,NY,,12245.14,Low
C01047,2023-11-09,Life,MA,,2349.61,Low
C01048,2023-07-10,Auto,NY,,5543.2,Low
C01049,2024-05-13,Life,CT,Fairfield,17379.65,Medium
C01050,2024-03-25,Health,RI,,3247.49,Low
C01051,2023-07-07,Life,MA,,18457.07,Low
C01052,2023-09-09,Auto,RI,,17836.44,Medium
C01053,2024-03-13,Home,NY,,15727.14,Low
C01054,2024-06-05,Life,CT,New Haven,8070.08,Low
C01055,2023-09-19,Health,CT,New London,15685.2,Low
C01056,2024-01-16,Life,CT,Middlesex,894.3,Low
C01057,2023-07-12,Auto,MA,,11539.7,Low
C01058,2023-08-26,Auto,RI,,17135.63,Low
C01059,2023-09-04,Health,MA,,11578.0,Low
C01060,2023-11-26,Life,CT,Hartford,17038.01,Low
C01061,2023-04-03,Auto,NY,,8922.06,Low
C01062,2024-03-02,Auto,RI,,3745.3,High
C01063,2024-02-14,Health,MA,,11827.42,Low
C01064,2024-01-22,Life,CT,Litchfield,14337.59,Low
C01065,2024-04-24,Health,CT,Hartford,12060.65,Low
C01066,2023-06-29,Health,NY,,19132.24,Low
C01067,2023-09-24,Auto,NY,,17449.46,Low
C01068,2023-01-03,Auto,CT,New Haven,295.15,Low
C01069,2024-02-25,Life,NY,,10631.05,High
C01070,2024-01-13,Auto,MA,,9975.54,Low
C01071,2024-01-16,Home,RI,,7873.2,Low
C01072,2023-12-10,Life,RI,,12439.14,Medium
C01073,2024-01-14,Life,CT,Middlesex,13545.1,Low
C01074,2023-04-27,Home,RI,,19146.52,Low
C01075,2024-01-05,Health,MA,,19969.45,Low
C01076,2023-07-22,Life,NY,,4807.87,Low
C01077,2024-04-13,Life,MA,,1353.32,Medium
C01078,2024-01-21,Life,MA,,13578.83,Medium
C01079,2024-05-23,Home,NY,,1535.91,Low
C01080,2023-06-28,Life,MA,,10134.9,Medium
C01081,2023-06-25,Life,RI,,2853.43,Low
C01082,2024-05-09,Life,CT,Fairfield,13636.83,Low
C01083,2024-07-13,Health,MA,,6531.13,Medium
C01084,2023-05-10,Health,RI,,19401.95,Low
C01085,2023-03-02,Auto,CT,New Haven,13840.22,Low
C01086,2024-06-08,Life,MA,,1590.2,Medium
C01087,2024-06-17,Home,CT,Hartford,16637.87,Low
C01088,2024-04-09,Home,MA,,17991.53,Low
C01089,2023-12-13,Life,CT,Fairfield,18210.0,Low
C01090,2023-01-24,Home,CT,Hartford,13497.31,Medium
C01091,2023-11-04,Health,CT,Tolland,19420.54,Medium
C01092,2024-07-20,Life,CT,Hartford,2011.45,Low
C01093,2024-07-19,Home,NY,,10947.58,Low
C01094,2024-01-21,Home,NY,,6847.51,High
C01095,2023-10-05,Home,MA,,8042.64,Medium
C01096,2023-08-18,Health,CT,Tolland,11235.84,High
C01097,2024-06-06,Health,RI,,15120.3,Low
C01098,2024-01-01,Home,NY,,10025.56,Low
C01099,2024-02-20,Home,MA,,3854.34,Low
C01100,2024-06-02,Home,MA,,5124.96,Medium
C01101,2024-08-07,Life,CT,Litchfield,2599.59,Low
C01102,2023-10-16,Home,NY,,16188.17,Low
C01103,2023-11-06,Home,RI,,12109.9,Low
C01104,2023-05-09,Life,MA,,2093.61,Medium
C01105,2024-03-21,Health,NY,,14325.93,Medium
C01106,2024-03-23,Auto,MA,,3611.59,Low
C01107,2023-06-02,Home,RI,,8793.33,Medium
C01108,2023-10-12,Auto,MA,,11634.11,Low
C01109,2023-07-14,Health,MA,,4023.88,Low
C01110,2024-05-30,Auto,NY,,18613.04,Low
C01111,2023-07-24,Auto,NY,,12991.49,Medium
C01112,2023-04-15,Home,NY,,19720.88,Medium
C01113,2023-08-22,Life,MA,,9702.81,Low
C01114,2023-03-08,Life,MA,,11103.53,Low
C01115,2023-04-14,Home,CT,Hartford,1864.47,Low
C01116,2023-09-16,Health,CT,Litchfield,203.6,Low
C01117,2024-04-17,Life,MA,,17591.22,Low
C01118,2024-02-28,Auto,CT,Tolland,15043.74,Low
C01119,2024-04-08,Auto,NY,,6507.68,High
C01120,2023-02-07,Health,RI,,18635.42,Low
C01121,2024-02-06,Life,MA,,12450.71,Low
C01122,2024-06-08,Health,NY,,10710.9,Low
C01123,2024-05-02,Home,RI,,18132.21,Medium
C01124,2024-02-22,Auto,MA,,9334.77,Low
C01125,2024-08-11,Auto,MA,,7505.1,Low
C01126,2024-03-17,Life,CT,Hartford,12714.44,Medium
C01127,2023-07-17,Home,NY,,8793.84,Medium
C01128,2023-07-29,Health,MA,,13224.44,Medium
C01129,2023-01-23,Health,NY,,10493.11,Medium
C01130,2023-08-26,Auto,RI,,13472.91,Low
C01131,2023-10-21,Life,CT,Litchfield,13830.94,Medium
C01132,2023-06-16,Auto,CT,New Haven,9180.44,High
C01133,2024-01-13,Health,MA,,14851.79,Medium
C01134,2023-05-06,Life,CT,Windham,8989.85,Low
C01135,2023-04-20,Home,NY,,4157.43,Low
C01136,2024-05-06,Health,NY,,11212.25,Low
C01137,2023-04-23,Life,CT,Windham,4219.97,Medium
C01138,2024-03-27,Life,NY,,12145.22,Low
C01139,2023-06-25,Home,NY,,26952.16,High
C01140,2023-09-01,Health,CT,Hartford,12355.03,Low
C01141,2023-11-07,Auto,NY,,16044.69,Low
C01142,2024-02-19,Auto,RI,,7409.19,Medium
C01143,2024-04-29,Auto,CT,Hartford,4604.56,Low
C01144,2023-03-25,Auto,CT,Tolland,16458.44,Low
C01145,2024-03-02,Life,NY,,6392.59,Low
C01146,2023-02-18,Life,CT,New London,17292.8,Low
C01147,2023-04-13,Auto,NY,,4454.04,Low
C01148,2023-10-12,Life,NY,,8854.46,Low
C01149,2023-10-16,Life,NY,,5641.33,Low
C01150,2024-06-05,Health,CT,New Haven,7501.16,Low
C01151,2023-11-21,Life,RI,,8362.38,Low
C01152,2024-06-09,Home,RI,,28315.18,High
C01153,2023-09-21,Home,MA,,19535.99,High
C01154,2024-07-25,Life,CT,New Haven,3674.0,Medium
C01155,2023-09-23,Health,MA,,14328.95,Low
C01156,2023-04-09,Auto,RI,,12911.74,Low
C01157,2024-06-25,Auto,NY,,19169.67,Medium
C01158,2024-02-06,Health,NY,,13397.96,Low
C01159,2024-07-29,Health,RI,,8116.44,Medium
C01160,2024-02-10,Health,MA,,28956.54,High
C01161,2023-12-12,Auto,NY,,4964.96,Medium
C01162,2023-03-19,Life,MA,,5499.77,Medium
C01163,2024-04-15,Life,NY,,7495.33,Low
C01164,2023-07-08,Home,MA,,17864.48,Low
C01165,2024-06-26,Health,MA,,2228.99,Low
C01166,2023-06-08,Home,MA,,24425.28,High
C01167,2023-10-23,Auto,RI,,8017.5,Low
C01168,2023-01-13,Home,NY,,450.21,Low
C01169,2024-01-20,Home,CT,New Haven,4961.81,Low
C01170,2023-04-12,Health,NY,,10180.04,Low
C01171,2023-09-10,Life,NY,,1358.09,Low
C01172,2024-08-10,Auto,CT,New Haven,11815.35,Medium
C01173,2024-05-11,Health,MA,,10887.86,Low
C01174,2023-09-30,Health,RI,,1981.77,Low
C01175,2024-08-09,Health,RI,,24430.09,High
C01176,2024-08-03,Auto,RI,,11321.8,High
C01177,2023-04-15,Life,CT,Middlesex,18639.89,Medium
C01178,2023-09-24,Health,RI,,9019.81,Medium
C01179,2024-04-17,Life,NY,,20753.51,High
C01180,2023-06-29,Home,CT,Tolland,4339.98,Low
C01181,2023-12-09,Life,MA,,13535.05,High
C01182,2023-02-17,Auto,MA,,1704.97,Low
C01183,2024-04-08,Health,CT,Hartford,10182.87,Medium
C01184,2023-03-30,Home,NY,,15639.45,Medium
C01185,2024-08-23,Home,NY,,12681.95,Low
C01186,2024-03-01,Auto,NY,,10206.19,Medium
C01187,2023-11-27,Home,CT,New London,19736.99,Low
C01188,2023-01-28,Health,CT,Hartford,9899.67,Medium
C01189,2024-05-19,Auto,RI,,11692.06,Low
C01190,2023-01-13,Life,NY,,19183.05,Low
C01191,2024-05-26,Auto,NY,,8206.91,Low
C01192,2023-04-15,Health,NY,,12043.9,Medium
C01193,2023-04-29,Life,NY,,17594.15,Low
C01194,2023-10-11,Home,CT,Windham,9476.94,Low
C01195,2023-04-16,Auto,RI,,10951.89,Low
C01196,2024-08-03,Auto,NY,,17678.57,Low
C01197,2024-08-17,Health,MA,,18069.11,Low
C01198,2023-02-16,Auto,RI,,14252.14,Low
C01199,2023-03-03,Auto,MA,,5192.27,High
C01200,2023-09-26,Health,MA,,14963.61,Medium
C01201,2024-06-25,Home,RI,,23442.11,High
C01202,2023-04-14,Health,MA,,7836.66,Low
C01203,2023-12-21,Health,MA,,11258.87,Low
C01204,2023-10-23,Auto,RI,,15962.52,Low
C01205,2023-02-23,Auto,CT,Fairfield,11046.78,Low
C01206,2023-03-07,Life,RI,,7718.92,Low
C01207,2023-11-07,Health,CT,New Haven,3034.67,Low
C01208,2023-05-04,Home,MA,,4736.44,Medium
C01209,2023-01-02,Auto,CT,Litchfield,3802.35,Medium
C01210,2024-03-24,Home,RI,,9612.03,High
C01211,2024-02-07,Health,MA,,5182.62,Low
C01212,2024-07-09,Home,MA,,7565.55,Medium
C01213,2023-06-05,Auto,MA,,2612.77,Medium
C01214,2023-11-10,Life,CT,Litchfield,5780.21,Low
C01215,2024-04-22,Health,MA,,7110.27,Low
C01216,2023-07-04,Home,MA,,15106.85,Low
C01217,2023-04-04,Auto,NY,,9183.68,Low
C01218,2023-02-23,Health,NY,,8058.28,Low
C01219,2023-07-25,Health,MA,,15730.82,Medium
C01220,2024-06-28,Home,RI,,1526.76,Medium
C01221,2024-03-04,Life,RI,,4440.17,Medium
C01222,2023-11-30,Life,NY,,17536.48,Low
C01223,2024-05-07,Health,RI,,1973.91,Medium
C01224,2023-05-02,Auto,NY,,17277.72,Low
C01225,2023-09-20,Life,NY,,4786.74,Low
C01226,2023-06-10,Home,NY,,14591.22,High
C01227,2024-01-27,Health,RI,,11230.47,Medium
C01228,2023-03-28,Home,NY,,10396.25,Low
C01229,2023-10-22,Health,RI,,5897.21,Medium
C01230,2024-05-04,Home,MA,,19316.13,High
C01231,2023-01-17,Auto,NY,,10817.74,Low
C01232,2024-05-23,Home,RI,,599.56,Low
C01233,2024-02-25,Auto,MA,,19564.81,Low
C01234,2023-08-15,Health,RI,,7557.59,Low
C01235,2024-04-10,Life,NY,,4670.66,Low
C01236,2023-11-12,Health,CT,Windham,11493.5,Medium
C01237,2023-06-25,Health,MA,,7833.17,Low
C01238,2024-05-20,Auto,NY,,17023.35,High
C01239,2023-07-31,Auto,CT,Fairfield,15692.97,Low
C01240,2023-08-09,Health,MA,,8944.32,Medium
C01241,2024-07-04,Auto,NY,,1510.67,Low
C01242,2023-08-01,Home,CT,New London,24652.67,High
C01243,2023-11-06,Auto,RI,,6629.14,Low
C01244,2024-03-14,Auto,MA,,9844.43,Low
C01245,2023-02-05,Life,NY,,19694.13,Low
C01246,2023-10-01,Health,MA,,16350.04,Low
C01247,2024-04-09,Home,RI,,13150.04,Low
C01248,2024-02-07,Life,CT,Tolland,20263.69,High
C01249,2024-06-29,Auto,MA,,7800.52,Low
C01250,2023-11-23,Health,CT,Hartford,8733.47,Medium
C01251,2024-01-16,Health,RI,,14145.49,Low
C01252,2023-11-02,Life,MA,,9657.75,Low
C01253,2023-12-31,Auto,NY,,595.85,High
C01254,2023-01-31,Life,NY,,8818.6,Low
C01255,2024-07-17,Health,MA,,14245.95,High
C01256,2023-08-12,Health,RI,,13964.39,Medium
C01257,2023-10-27,Health,MA,,12558.15,Medium
C01258,2023-07-30,Health,RI,,14629.84,Low
C01259,2023-07-22,Health,RI,,2099.44,Low
C01260,2023-12-23,Home,MA,,14686.78,Low
C01261,2023-04-30,Home,RI,,9310.82,High
C01262,2024-06-11,Life,NY,,9209.11,Medium
C01263,2023-10-18,Life,RI,,19429.85,Medium
C01264,2023-01-14,Life,MA,,15633.21,Low
C01265,2024-03-16,Life,RI,,16748.45,Low
C01266,2023-11-13,Auto,RI,,19087.18,Low
C01267,2023-05-21,Life,MA,,7471.0,Low
C01268,2023-05-03,Health,MA,,11650.94,Low
C01269,2024-04-01,Life,NY,,10442.82,Low
C01270,2023-02-13,Health,RI,,23800.71,High
C01271,2024-07-29,Health,MA,,18261.43,Low
C01272,2023-09-08,Auto,RI,,5104.95,Low
C01273,2023-09-10,Home,CT,Tolland,13678.39,Low
C01274,2024-05-21,Health,RI,,1344.9,Low
C01275,2023-08-25,Health,NY,,14278.48,Low
C01276,2023-02-12,Life,CT,Litchfield,3148.45,Low
C01277,2024-06-24,Auto,MA,,3142.44,Low
C01278,2024-01-21,Life,MA,,15345.12,Low
C01279,2024-04-26,Life,CT,Windham,4302.47,Medium
C01280,2023-12-19,Health,CT,Windham,11006.72,Low
C01281,2023-05-01,Home,NY,,2179.52,Medium
C01282,2023-06-03,Life,CT,Tolland,1747.93,Low
C01283,2023-04-17,Health,CT,Litchfield,9365.1,Medium
C01284,2023-10-04,Life,RI,,16648.91,Medium
C01285,2023-07-12,Home,NY,,17212.55,Low
C01286,2024-08-18,Home,NY,,28418.55,High
C01287,2023-03-26,Auto,CT,Fairfield,9866.83,Low
C01288,2023-09-17,Auto,RI,,11398.81,Low
C01289,2024-06-24,Home,CT,Litchfield,4302.96,Low
C01290,2023-08-03,Home,MA,,12790.37,Low
C01291,2024-08-20,Home,RI,,7364.83,Low
C01292,2023-01-04,Health,NY,,10219.62,Medium
C01293,2023-04-17,Auto,NY,,2893.44,Low
C01294,2024-05-18,Home,MA,,8198.47,Medium
C01295,2023-05-15,Life,NY,,4936.2,Low
C01296,2024-04-15,Auto,RI,,10326.98,Medium
C01297,2024-06-08,Home,MA,,2027.16,Low
C01298,2023-08-25,Home,RI,,8479.53,Low
C01299,2023-02-05,Health,CT,Windham,13195.12,Medium
C01300,2023-08-05,Life,NY,,12733.51,Medium
C01301,2023-05-27,Health,NY,,7012.87,Low
C01302,2023-08-02,Auto,RI,,8929.63,Medium
C01303,2023-05-01,Home,RI,,19553.94,High
C01304,2023-10-03,Health,CT,Windham,2753.83,Low
C01305,2024-03-12,Auto,NY,,11307.48,Low
C01306,2024-01-06,Home,NY,,7554.35,Low
C01307,2023-04-03,Auto,NY,,2458.31,Low
C01308,2024-05-22,Home,NY,,7466.58,Low
C01309,2023-09-02,Auto,CT,Fairfield,8791.76,High
C01310,2024-04-21,Auto,RI,,7285.28,High
C01311,2023-09-04,Life,NY,,17522.34,Medium
C01312,2024-04-25,Health,NY,,3886.86,Low
C01313,2024-01-10,Health,CT,Middlesex,29053.02,High
C01314,2024-03-10,Auto,MA,,9012.6,Medium
C01315,2024-08-16,Home,NY,,11853.74,Low
C01316,2024-03-07,Home,NY,,14418.5,Low
C01317,2023-05-05,Health,MA,,11543.94,Low
C01318,2023-11-29,Home,CT,Windham,10454.57,Medium
C01319,2023-03-08,Auto,RI,,8326.46,Low
C01320,2023-06-29,Auto,RI,,6576.36,Low
C01321,2023-07-30,Life,MA,,3147.04,Low
C01322,2024-06-11,Life,RI,,20609.77,High
C01323,2024-04-02,Life,MA,,8885.02,Low
C01324,2023-06-19,Health,MA,,4431.2,Low
C01325,2023-12-07,Health,MA,,6238.22,Medium
C01326,2024-05-01,Home,NY,,18083.03,Medium
C01327,2024-03-11,Home,RI,,15902.96,High
C01328,2023-07-31,Life,NY,,2744.89,Medium
C01329,2024-01-04,Home,NY,,12951.3,Low
C01330,2024-07-10,Auto,RI,,15001.78,Medium
C01331,2023-07-10,Auto,CT,Litchfield,16492.59,Low
C01332,2024-07-17,Life,NY,,19717.57,Low
C01333,2023-10-14,Auto,RI,,17721.51,Medium
C01334,2023-04-27,Home,CT,Hartford,17341.78,Low
C01335,2023-03-22,Home,NY,,19638.0,Low
C01336,2023-12-16,Auto,NY,,6244.66,Medium
C01337,2023-05-01,Life,NY,,11149.87,Medium
C01338,2023-04-14,Life,MA,,5594.97,Low
C01339,2023-03-30,Auto,MA,,7760.95,Low
C01340,2024-08-11,Health,MA,,5528.52,Low
C01341,2023-06-18,Home,RI,,17933.21,Low
C01342,2024-07-20,Auto,MA,,10373.37,Low
C01343,2024-05-02,Health,MA,,9472.74,Medium
C01344,2023-02-12,Auto,RI,,6496.17,Low
C01345,2023-05-27,Home,CT,Hartford,6028.23,Low
C01346,2023-04-22,Health,MA,,10941.98,Medium
C01347,2023-10-30,Home,RI,,3461.21,Low
C01348,2024-02-17,Home,MA,,2883.3,Low
C01349,2023-11-28,Health,MA,,15815.14,Low
C01350,2024-06-25,Health,RI,,18431.84,Medium
C01351,2024-07-02,Auto,CT,Litchfield,6700.65,Low
C01352,2024-02-22,Auto,CT,New Haven,18754.45,Low
C01353,2024-03-07,Life,RI,,15015.76,Low
C01354,2023-10-08,Life,CT,Middlesex,3242.53,Low
C01355,2024-04-12,Auto,NY,,6559.57,Low
C01356,2024-06-09,Auto,CT,Middlesex,13929.78,Low
C01357,2024-02-18,Life,RI,,2931.85,Low
C01358,2023-03-14,Auto,RI,,13206.19,Medium
C01359,2024-03-16,Life,CT,Hartford,10882.38,Low
C01360,2024-02-25,Home,CT,Fairfield,2947.46,Low
C01361,2024-03-28,Auto,CT,Tolland,14521.31,Low
C01362,2023-06-06,Home,NY,,10644.12,Low
C01363,2024-08-12,Health,NY,,292.53,Medium
C01364,2023-08-26,Life,RI,,15714.76,Low
C01365,2023-02-05,Health,RI,,13756.04,Medium
C01366,2024-04-06,Life,MA,,514.22,High
C01367,2024-05-16,Auto,MA,,14335.41,Low
C01368,2024-02-12,Auto,RI,,1096.93,Medium
C01369,2023-05-07,Auto,NY,,8124.49,Low
C01370,2023-08-27,Health,RI,,9005.57,Medium
C01371,2024-07-05,Life,NY,,10879.91,Low
C01372,2024-05-13,Health,MA,,2648.68,Low
C01373,2023-12-20,Health,MA,,20085.26,High
C01374,2023-08-02,Home,MA,,6957.55,Low
C01375,2024-02-15,Life,RI,,10657.27,Low
C01376,2023-11-04,Life,NY,,11563.93,Medium
C01377,2023-06-23,Health,NY,,5861.98,Low
C01378,2023-02-11,Life,CT,Windham,17228.42,Low
C01379,2023-01-29,Home,NY,,7510.51,Low
C01380,2023-04-24,Auto,RI,,18317.04,Low
C01381,2024-02-01,Life,CT,Middlesex,10078.87,High
C01382,2023-11-09,Home,MA,,658.05,Medium
C01383,2023-03-06,Life,NY,,28117.3,High
C01384,2023-04-17,Home,CT,Middlesex,16185.71,High
C01385,2023-12-06,Auto,RI,,10759.89,Low
C01386,2024-07-28,Auto,RI,,18689.67,Low
C01387,2024-01-27,Auto,RI,,685.48,Low
C01388,2023-10-30,Auto,RI,,11719.61,Low
C01389,2023-08-31,Auto,NY,,6898.28,Low
C01390,2024-06-29,Life,RI,,19169.71,Low
C01391,2024-04-14,Home,NY,,27813.88,High
C01392,2024-06-29,Life,RI,,21988.27,High
C01393,2023-09-14,Home,NY,,19593.08,Low
C01394,2024-07-09,Health,CT,Fairfield,8284.06,Low
C01395,2023-10-31,Home,NY,,2029.21,Low
C01396,2024-07-11,Home,MA,,16189.27,Low
C01397,2023-06-28,Life,CT,Hartford,1393.17,Low
C01398,2023-09-27,Home,MA,,19616.93,Low
C01399,2023-08-03,Auto,CT,Tolland,2156.3,Low
C01400,2024-08-21,Health,CT,Middlesex,9608.39,Low
C01401,2023-06-16,Health,NY,,6615.67,Medium
C01402,2024-04-03,Auto,MA,,2115.27,Medium
C01403,2024-07-28,Auto,NY,,4960.47,Low
C01404,2024-01-15,Auto,MA,,15213.31,Medium
C01405,2024-04-28,Health,NY,,12265.75,Medium
C01406,2024-03-09,Home,NY,,8848.36,High
C01407,2023-04-08,Life,MA,,12002.42,Low
C01408,2023-08-31,Health,MA,,19984.55,Medium
C01409,2024-02-05,Health,NY,,15802.2,Low
C01410,2023-05-27,Home,MA,,19685.28,Low
C01411,2023-03-08,Auto,CT,Litchfield,14947.96,Low
C01412,2024-04-24,Auto,CT,New London,10522.01,Low
C01413,2023-07-12,Home,CT,Fairfield,7013.42,Medium
C01414,2023-11-30,Life,MA,,4015.45,Medium
C01415,2023-09-27,Auto,MA,,28686.97,High
C01416,2024-05-27,Life,CT,Hartford,14203.95,Low
C01417,2023-04-22,Health,CT,New London,7253.65,Medium
C01418,2023-01-17,Home,NY,,3322.32,Low
C01419,2024-04-20,Life,RI,,17310.23,Medium
C01420,2024-04-24,Life,CT,Litchfield,557.07,Medium
C01421,2023-03-16,Auto,NY,,17165.25,Low
C01422,2024-05-06,Life,CT,New Haven,2038.48,Low
C01423,2024-06-28,Health,MA,,2583.23,Medium
C01424,2023-11-29,Home,CT,New London,23302.75,High
C01425,2023-01-09,Home,CT,Fairfield,6627.14,Low
C01426,2023-12-16,Auto,NY,,13372.33,Low
C01427,2024-05-27,Home,NY,,10498.52,Medium
C01428,2023-07-27,Health,RI,,9118.86,Low
C01429,2023-08-26,Auto,RI,,14796.52,Medium
C01430,2024-08-10,Health,MA,,11731.22,High
C01431,2023-04-04,Life,CT,New Haven,9828.86,Low
C01432,2023-03-31,Auto,CT,Tolland,16551.57,Medium
C01433,2024-06-25,Health,MA,,5525.69,Low
C01434,2023-06-02,Health,RI,,5410.34,High
C01435,2023-09-28,Auto,NY,,4515.39,Medium
C01436,2023-08-21,Life,NY,,17448.7,High
C01437,2024-08-16,Auto,RI,,10935.11,Medium
C01438,2023-05-10,Home,CT,New Haven,12876.09,Medium
C01439,2023-01-21,Health,MA,,10935.67,Low
C01440,2024-01-10,Home,NY,,16325.62,Low
C01441,2023-09-07,Home,RI,,7325.36,Low
C01442,2023-11-28,Auto,MA,,6310.86,Low
C01443,2024-05-19,Auto,CT,Tolland,13879.68,High
C01444,2023-07-30,Home,NY,,10121.05,Low
C01445,2024-07-28,Life,CT,Hartford,10916.19,Low
C01446,2023-07-14,Auto,NY,,4074.81,Medium
C01447,2024-08-10,Auto,RI,,2487.3,Medium
C01448,2024-03-30,Auto,RI,,17227.45,Low
C01449,2024-01-26,Home,RI,,11568.55,Low
C01450,2024-03-02,Life,MA,,2184.29,Low
C01451,2024-06-26,Home,MA,,5703.3,Low
C01452,2023-05-26,Health,MA,,3554.03,Low
C01453,2023-09-05,Home,MA,,9485.72,Low
C01454,2023-11-23,Auto,CT,Tolland,10688.95,Low
C01455,2023-01-28,Auto,CT,New Haven,4958.96,Medium
C01456,2024-03-07,Life,RI,,12049.29,High
C01457,2024-03-09,Auto,MA,,22871.91,High
C01458,2023-08-10,Health,MA,,4778.5,Low
C01459,2024-04-25,Auto,MA,,8652.54,Low
C01460,2023-10-02,Health,RI,,5424.79,Medium
C01461,2024-05-22,Health,CT,Windham,712.55,Low
C01462,2024-04-26,Life,MA,,9890.71,Low
C01463,2023-03-18,Health,CT,Fairfield,7093.23,Low
C01464,2024-05-27,Life,RI,,2844.24,Low
C01465,2023-01-19,Life,CT,Middlesex,15624.14,Low
C01466,2023-11-25,Health,NY,,16445.36,Medium
C01467,2023-06-02,Home,MA,,6978.81,High
C01468,2023-12-05,Home,NY,,13344.85,High
C01469,2024-08-12,Life,CT,Tolland,14462.98,Medium
C01470,2023-05-27,Life,CT,Litchfield,9901.82,Low
C01471,2024-01-20,Home,RI,,17898.96,Low
C01472,2023-08-16,Life,NY,,14905.79,Low
C01473,2024-07-14,Health,CT,Tolland,1688.0,Medium
C01474,2024-02-29,Auto,RI,,17819.44,Low
C01475,2024-01-01,Home,NY,,17848.8,Low
C01476,2024-05-04,Life,RI,,18261.04,Medium
C01477,2023-05-10,Home,CT,Fairfield,17290.3,Low
C01478,2023-06-04,Health,MA,,320.66,Low
C01479,2024-02-12,Home,RI,,12268.03,Low
C01480,2023-04-19,Auto,RI,,12803.99,Low
C01481,2023-09-03,Health,MA,,388.22,Low
C01482,2023-08-03,Life,RI,,18626.59,Low
C01483,2023-02-22,Health,RI,,7894.18,Low
C01484,2024-04-05,Life,MA,,17495.4,Medium
C01485,2023-04-27,Home,MA,,19356.13,Low
C01486,2024-04-06,Auto,MA,,6612.21,Low
C01487,2024-01-23,Home,MA,,19098.5,Low
C01488,2024-02-17,Auto,CT,Windham,1844.47,Low
C01489,2023-06-14,Auto,MA,,1144.02,Low
C01490,2023-03-30,Life,CT,New London,14009.34,Low
C01491,2024-06-12,Auto,MA,,14977.14,Low
C01492,2023-12-02,Auto,CT,Middlesex,2301.29,Low
C01493,2023-02-23,Life,MA,,11210.07,Low
C01494,2023-02-18,Life,RI,,15879.76,Low
C01495,2024-04-29,Health,MA,,4474.84,Low
C01496,2023-05-13,Auto,CT,Fairfield,2595.68,High
C01497,2023-06-29,Life,RI,,18357.4,Low
C01498,2023-04-07,Home,RI,,12248.21,Low
C01499,2023-01-07,Home,MA,,15466.06,Medium
C01500,2024-06-13,Auto,CT,New Haven,13130.91,Low
C01501,2023-03-23,Life,CT,Litchfield,7698.46,Medium
C01502,2024-02-13,Health,RI,,17555.65,High
C01503,2023-09-02,Auto,CT,Windham,8803.75,Low
C01504,2024-08-14,Health,NY,,11724.47,Low
C01505,2023-11-26,Auto,NY,,600.46,Medium
C01506,2024-06-03,Life,RI,,10068.75,Low
C01507,2024-04-23,Auto,CT,Litchfield,10299.0,Low
C01508,2024-06-29,Health,MA,,10091.27,Medium
C01509,2023-12-31,Life,RI,,6160.67,Low
C01510,2024-01-16,Life,MA,,12705.64,Low
C01511,2023-01-26,Life,CT,Litchfield,5410.98,Medium
C01512,2023-11-02,Health,MA,,15779.12,Low
C01513,2024-04-16,Home,CT,New Haven,17194.51,Low
C01514,2023-11-06,Health,NY,,18384.09,Low
C01515,2024-04-25,Life,CT,Middlesex,1260.23,Low
C01516,2024-05-14,Auto,NY,,19213.73,Low
C01517,2023-03-30,Life,CT,Windham,22944.62,High
C01518,2023-03-31,Auto,NY,,7743.25,Low
C01519,2023-04-15,Health,CT,Hartford,16742.04,Low
C01520,2023-05-31,Auto,CT,Middlesex,1964.67,Medium
C01521,2023-06-18,Auto,MA,,19214.97,Low
C01522,2024-02-26,Home,RI,,11690.15,Low
C01523,2024-01-03,Auto,CT,New Haven,25432.35,High
C01524,2024-03-27,Home,CT,Middlesex,18288.74,Medium
C01525,2024-04-19,Home,CT,Tolland,1695.8,Medium
C01526,2024-08-18,Life,NY,,1809.24,Low
C01527,2023-06-27,Health,MA,,5260.53,Low
C01528,2023-11-03,Health,MA,,18389.52,Low
C01529,2023-11-11,Home,MA,,9782.91,Low
